student_id,course,study_hours,class_attendance,internet_access,sleep_hours,sleep_quality,facility_rating,exam_difficulty,exam_score,study_method_coaching,study_method_group study,study_method_mixed,study_method_online videos,study_method_self-study
7845,b.com,2.22,41.3,1,6.3,0,2,0,19.599,False,False,False,True,False
7846,ba,2.05,85.3,0,7.9,2,2,1,67.9,True,False,False,False,False
7847,b.com,7.13,61.4,0,8.1,0,1,1,83.5,False,False,False,False,True
7848,b.com,4.28,86.4,0,8.1,2,0,1,73.9,False,True,False,False,False
7849,diploma,6.74,90.8,0,7.2,0,0,2,76.3,True,False,False,False,False
7850,b.com,4.66,41.3,0,5.4,1,0,0,63.2,True,False,False,False,False
7851,b.sc,6.46,63.1,0,5.5,0,0,1,65.3,True,False,False,False,False
7852,bba,4.41,94.3,1,9.7,1,2,0,98.2,True,False,False,False,False
7853,ba,3.6,47.7,1,5.0,0,2,1,42.6,False,False,True,False,False
7854,bca,5.26,84.7,0,6.7,0,2,0,75.4,True,False,False,False,False
7855,b.tech,2.29,59.4,1,8.9,0,0,1,42.0,False,False,False,False,True
7856,diploma,7.35,70.6,0,7.1,2,2,1,100.0,False,False,False,True,False
7857,bba,7.27,94.2,0,9.7,1,2,1,98.2,False,True,False,False,False
7858,bca,0.58,78.0,0,9.8,1,0,1,50.7,False,False,True,False,False
7859,b.com,7.33,66.0,0,9.0,1,0,1,86.3,True,False,False,False,False
7860,ba,1.45,81.8,0,6.4,0,1,0,65.5,True,False,False,False,False
7861,b.com,5.45,53.4,0,9.1,2,2,1,66.6,True,False,False,False,False
7862,bca,6.58,40.7,0,8.2,2,0,2,61.9,True,False,False,False,False
7863,b.tech,1.93,77.1,1,9.3,2,1,2,49.0,False,False,False,True,False
7864,ba,0.9,91.7,0,5.5,2,1,0,69.8,True,False,False,False,False
7865,b.sc,6.05,82.0,0,4.6,1,1,2,76.3,False,False,False,False,True
7866,bba,3.54,71.2,0,7.3,2,2,2,87.0,True,False,False,False,False
7867,diploma,3.89,48.6,0,6.8,1,2,2,60.2,False,True,False,False,False
7868,bba,6.09,45.1,0,7.5,0,2,1,78.1,False,False,True,False,False
7869,b.tech,2.03,56.8,0,9.2,2,0,0,53.7,False,True,False,False,False
7870,b.com,0.78,97.8,0,9.0,0,2,0,59.6,False,True,False,False,False
7871,b.tech,7.66,67.7,0,4.5,1,1,1,64.4,False,False,True,False,False
7872,ba,5.6,88.3,0,4.9,0,2,1,89.4,False,False,True,False,False
7873,b.sc,5.22,40.8,1,8.1,2,0,2,64.9,False,False,True,False,False
7874,bba,2.66,68.4,0,7.2,1,1,0,65.7,False,True,False,False,False
7875,ba,7.91,54.8,0,5.0,1,0,2,84.0,False,False,False,True,False
7876,b.com,1.78,97.2,0,4.1,2,2,1,66.8,False,False,True,False,False
7877,diploma,1.42,51.9,0,5.8,0,0,2,25.3,False,False,True,False,False
7878,bca,2.55,43.0,0,5.5,2,2,1,60.6,False,True,False,False,False
7879,bba,5.91,49.7,1,4.7,2,0,2,51.8,False,False,False,False,True
7880,b.com,1.9,43.8,1,9.9,1,0,1,40.9,False,False,False,False,True
7881,b.sc,2.5,58.9,0,9.6,1,1,0,39.5,True,False,False,False,False
7882,bba,4.24,99.4,0,5.1,1,1,1,72.5,False,False,False,True,False
7883,bca,5.2,95.8,0,8.1,1,1,0,86.5,False,False,False,True,False
7884,bca,1.19,74.3,0,8.7,2,0,1,59.0,False,False,True,False,False
7885,bca,5.24,89.9,0,7.0,1,1,0,69.5,False,False,False,False,True
7886,b.tech,3.05,64.0,0,7.1,2,1,1,50.7,False,False,False,True,False
7887,diploma,2.77,93.5,0,5.7,0,1,1,60.1,False,False,False,False,True
7888,b.sc,0.63,52.6,0,8.3,2,0,2,48.1,False,False,False,False,True
7889,b.tech,7.79,64.2,0,4.1,2,2,2,74.8,True,False,False,False,False
7890,ba,5.54,47.2,1,7.2,0,1,2,55.2,False,True,False,False,False
7891,ba,0.8,96.2,0,6.4,1,0,1,46.5,False,True,False,False,False
7892,b.tech,2.93,60.3,0,9.1,2,1,2,49.3,False,False,False,False,True
7893,b.sc,0.64,54.8,0,9.1,0,0,0,43.9,False,False,True,False,False
7894,b.sc,4.33,53.3,1,7.5,2,2,1,72.6,False,False,True,False,False
7895,ba,5.6,68.4,0,5.8,0,1,1,62.7,False,False,False,True,False
7896,bca,0.45,70.2,0,7.6,0,1,2,29.8,False,False,False,False,True
7897,bba,7.38,80.4,0,7.5,0,0,1,88.1,True,False,False,False,False
7898,b.tech,2.99,88.5,0,7.4,0,2,1,60.5,False,False,True,False,False
7899,b.sc,1.88,82.2,1,6.8,0,2,2,40.5,False,False,False,False,True
7900,bba,1.04,69.6,0,4.9,2,1,0,37.6,False,False,False,False,True
7901,bca,1.17,72.1,0,7.4,0,0,2,27.1,False,False,False,True,False
7902,b.tech,6.8,98.5,0,6.2,1,0,2,79.6,False,False,False,False,True
7903,b.com,3.84,66.8,0,7.0,0,2,1,65.6,False,False,False,True,False
7904,b.tech,6.39,59.3,1,8.6,1,1,0,61.9,False,False,True,False,False
7905,ba,1.82,78.7,0,7.8,0,0,2,43.6,False,False,False,True,False
7906,b.com,2.54,80.4,0,9.1,1,1,1,89.7,True,False,False,False,False
7907,b.sc,3.3,96.2,0,5.9,2,0,2,73.0,False,False,True,False,False
7908,diploma,3.64,61.1,0,6.2,1,1,1,64.6,True,False,False,False,False
7909,bca,0.78,70.6,0,6.3,0,0,1,55.9,True,False,False,False,False
7910,ba,0.36,77.5,0,4.7,2,1,2,20.6,False,False,False,True,False
7911,bca,7.91,82.5,0,4.8,1,2,2,100.0,False,True,False,False,False
7912,b.com,5.33,42.4,0,9.2,0,0,0,43.4,False,False,False,False,True
7913,diploma,0.44,94.0,0,9.6,2,2,1,64.3,False,True,False,False,False
7914,b.com,6.18,50.7,0,4.8,2,1,1,63.7,True,False,False,False,False
7915,b.com,2.89,53.5,0,4.5,2,2,2,47.1,True,False,False,False,False
7916,ba,6.37,81.7,0,5.7,1,0,0,68.3,False,False,False,False,True
7917,bba,7.6,51.9,0,8.8,2,1,1,83.0,False,False,False,False,True
7918,bba,0.21,48.0,0,8.3,1,2,1,38.8,False,True,False,False,False
7919,bca,7.71,97.0,0,9.9,1,0,0,100.0,False,False,True,False,False
7920,b.sc,1.33,78.6,0,9.9,1,1,0,31.5,False,False,False,True,False
7921,bba,2.38,96.8,0,5.9,0,1,1,49.3,False,False,False,False,True
7922,b.sc,5.02,43.8,0,5.5,2,0,2,48.2,True,False,False,False,False
7923,b.sc,5.73,42.1,0,4.7,1,0,1,52.2,False,False,False,False,True
7924,ba,1.36,56.8,0,7.1,1,0,1,56.5,False,False,False,False,True
7925,ba,1.09,42.3,0,8.9,2,2,1,61.9,False,False,True,False,False
7926,bba,2.29,66.3,0,8.4,0,2,1,47.6,True,False,False,False,False
7927,b.tech,2.6,97.7,0,5.3,1,0,2,65.1,True,False,False,False,False
7928,bca,2.55,61.4,0,6.4,0,2,2,39.6,False,False,False,False,True
7929,ba,1.37,83.9,0,8.8,1,2,1,81.0,True,False,False,False,False
7930,bba,7.77,78.8,0,6.1,2,2,1,100.0,True,False,False,False,False
7931,bca,6.38,41.9,1,5.9,0,1,2,45.5,False,False,False,True,False
7932,bba,7.84,53.9,0,8.7,1,0,2,88.1,True,False,False,False,False
7933,ba,0.83,77.8,0,6.6,2,0,0,45.4,False,False,False,False,True
7934,ba,0.6,45.5,0,4.1,2,1,2,33.7,False,False,False,False,True
7935,b.sc,4.29,67.4,0,9.1,2,1,1,79.4,True,False,False,False,False
7936,ba,4.92,80.7,0,9.5,1,2,1,96.8,True,False,False,False,False
7937,b.sc,5.08,60.4,0,8.9,1,0,1,78.1,True,False,False,False,False
7938,bba,0.75,58.7,1,7.0,0,1,2,32.6,False,False,False,False,True
7939,b.com,6.75,83.4,0,8.7,2,1,1,84.0,False,False,False,False,True
7940,b.sc,3.92,65.1,0,8.4,0,2,1,57.4,False,False,False,False,True
7941,ba,2.95,71.9,0,6.7,2,2,1,58.7,False,False,False,True,False
7942,diploma,4.04,52.0,0,6.1,2,0,0,54.5,True,False,False,False,False
7943,ba,0.32,87.4,0,9.7,0,1,2,32.2,False,True,False,False,False
7944,b.com,1.72,76.0,0,6.6,1,0,1,46.9,False,False,False,False,True
7945,ba,7.91,98.4,1,4.8,1,2,1,100.0,False,False,False,False,True
7946,bba,4.42,85.4,0,4.8,2,0,0,73.7,False,False,True,False,False
7947,b.sc,0.63,76.0,0,6.3,0,1,1,24.6,False,False,False,False,True
7948,ba,2.34,76.9,0,6.5,2,2,1,52.5,False,True,False,False,False
7949,b.tech,1.48,60.0,0,4.8,0,0,2,45.6,True,False,False,False,False
7950,bca,7.4,66.7,0,6.7,1,1,1,73.4,False,True,False,False,False
7951,bba,6.45,80.4,0,5.3,2,1,1,78.8,False,False,False,False,True
7952,b.tech,4.38,70.9,1,9.5,2,0,1,68.1,False,False,True,False,False
7953,ba,7.61,97.3,1,7.8,0,1,1,82.3,True,False,False,False,False
7954,diploma,2.98,73.2,0,6.5,2,1,1,63.4,False,False,False,False,True
7955,diploma,6.92,40.8,0,8.2,2,2,2,73.8,False,True,False,False,False
7956,b.tech,3.74,47.6,0,9.5,1,0,1,34.4,False,False,False,False,True
7957,b.sc,6.79,42.8,0,4.2,0,2,1,62.2,False,False,False,False,True
7958,b.sc,7.21,94.2,0,8.1,1,0,1,89.5,False,False,True,False,False
7959,b.com,3.7,58.9,0,6.1,0,0,2,69.5,True,False,False,False,False
7960,diploma,1.42,90.2,0,7.7,1,2,1,55.0,False,False,False,False,True
7961,bba,1.54,66.7,0,7.6,2,1,0,28.9,False,False,False,True,False
7962,b.sc,2.31,95.2,1,4.5,0,1,2,62.3,False,False,False,False,True
7963,b.com,1.78,68.9,0,8.0,2,2,2,61.7,False,False,False,False,True
7964,bba,3.11,91.6,0,5.1,1,1,1,52.0,False,False,False,True,False
7965,bba,4.05,80.3,0,8.9,2,2,1,100.0,False,True,False,False,False
7966,ba,0.7,56.0,0,5.2,2,1,1,37.3,False,False,True,False,False
7967,b.com,7.28,74.6,0,6.1,1,0,1,91.5,False,True,False,False,False
7968,diploma,0.08,56.1,1,8.9,0,2,1,36.0,False,True,False,False,False
7969,ba,1.11,52.0,0,5.5,1,2,1,53.1,False,False,False,True,False
7970,bca,0.08,59.2,0,7.6,2,0,1,27.4,False,False,False,True,False
7971,diploma,7.89,57.8,0,4.1,1,2,2,77.6,False,True,False,False,False
7972,b.com,3.29,69.8,0,4.5,1,1,0,52.2,False,False,True,False,False
7973,bca,1.57,78.2,0,9.5,2,1,1,48.8,False,False,True,False,False
7974,bca,0.95,98.0,1,4.3,0,1,1,41.0,True,False,False,False,False
7975,b.sc,2.96,68.2,0,5.5,1,2,1,40.5,False,False,True,False,False
7976,b.sc,7.81,85.7,0,9.0,1,1,1,100.0,False,False,True,False,False
7977,b.sc,4.39,69.5,0,7.4,1,1,2,70.9,False,False,False,False,True
7978,bba,2.83,66.0,0,5.6,2,0,1,60.7,False,False,False,False,True
7979,bca,2.92,64.7,0,5.5,0,2,1,43.7,False,True,False,False,False
7980,bca,0.94,92.5,0,5.6,0,0,0,24.9,False,True,False,False,False
7981,b.com,4.14,48.8,0,5.9,1,2,1,43.8,False,False,False,False,True
7982,bba,3.39,57.4,0,5.9,2,0,2,55.2,False,False,False,True,False
7983,b.tech,5.83,83.3,0,6.8,1,0,0,65.3,False,False,False,False,True
7984,bba,1.54,57.7,0,6.4,1,0,2,22.6,False,False,False,False,True
7985,ba,1.1,40.6,0,8.7,0,0,1,40.9,False,False,False,True,False
7986,bca,4.65,53.0,1,9.0,2,0,0,53.1,False,False,False,False,True
7987,diploma,5.94,41.8,0,7.2,2,1,2,90.8,True,False,False,False,False
7988,ba,3.98,57.5,0,4.2,2,1,1,49.0,False,False,False,False,True
7989,bba,6.32,59.6,0,7.5,0,2,2,64.7,False,False,False,True,False
7990,diploma,6.73,97.2,0,6.1,1,2,0,91.5,False,False,True,False,False
7991,b.com,7.33,88.5,0,5.2,2,0,1,82.8,False,False,False,False,True
7992,b.sc,3.03,47.3,0,7.0,2,1,2,65.6,True,False,False,False,False
7993,ba,7.23,47.4,0,9.9,2,0,2,80.0,False,False,False,True,False
7994,b.com,5.67,99.4,0,5.8,1,1,1,92.9,False,False,True,False,False
7995,bba,5.0,80.3,0,4.7,0,1,0,47.3,False,False,False,False,True
7996,bca,4.43,77.5,0,4.7,1,2,0,57.0,False,True,False,False,False
7997,ba,0.16,75.3,0,5.9,0,0,2,37.2,False,False,False,True,False
7998,b.com,4.48,49.0,1,7.4,0,1,1,50.1,True,False,False,False,False
7999,ba,6.23,55.9,0,4.8,1,2,1,71.6,False,False,True,False,False
8000,ba,7.91,65.9,0,8.5,1,2,0,74.5,False,False,False,False,True
8001,b.sc,3.46,66.8,0,9.6,1,0,1,64.2,False,False,False,True,False
8002,bca,7.91,98.2,1,9.9,0,2,0,82.9,False,True,False,False,False
8003,b.com,1.37,42.6,0,7.3,2,0,0,31.9,False,False,False,True,False
8004,ba,7.67,40.9,0,4.6,2,0,2,62.8,False,False,True,False,False
8005,diploma,4.72,94.9,0,9.0,1,0,0,84.3,True,False,False,False,False
8006,b.sc,5.3,92.7,0,9.2,2,2,2,91.7,False,False,False,True,False
8007,b.com,4.59,57.4,0,5.7,0,1,1,64.6,False,False,False,False,True
8008,b.sc,7.86,59.3,0,7.5,0,0,0,77.9,False,False,True,False,False
8009,ba,0.35,75.5,0,5.9,1,1,1,34.7,False,False,True,False,False
8010,b.com,3.28,52.1,1,8.1,1,1,2,56.1,False,False,True,False,False
8011,diploma,7.0,92.5,0,8.6,0,2,2,91.7,False,False,False,False,True
8012,b.com,1.34,56.2,0,6.0,0,2,0,54.1,True,False,False,False,False
8013,bba,4.56,43.6,1,4.1,0,0,1,49.6,True,False,False,False,False
8014,b.tech,4.19,72.0,0,6.4,1,1,1,74.4,False,False,True,False,False
8015,ba,6.46,84.0,1,5.3,0,0,1,76.3,True,False,False,False,False
8016,bca,7.35,97.4,0,6.5,1,1,2,79.0,False,True,False,False,False
8017,bba,2.07,77.5,0,9.9,1,1,2,46.7,False,True,False,False,False
8018,b.sc,5.55,46.1,0,4.2,2,1,1,68.8,True,False,False,False,False
8019,diploma,4.38,79.7,0,6.0,2,0,2,67.0,False,False,True,False,False
8020,bca,5.3,45.6,0,7.0,0,1,0,53.8,False,False,False,True,False
8021,b.com,1.6,51.7,0,6.9,1,0,2,49.8,False,False,False,False,True
8022,diploma,2.18,57.8,0,5.3,2,1,1,57.4,True,False,False,False,False
8023,b.sc,4.4,43.3,0,8.6,1,1,1,64.9,False,True,False,False,False
8024,b.com,0.08,62.0,0,5.8,2,0,2,37.0,False,False,False,True,False
8025,diploma,5.73,86.0,1,5.0,1,2,2,83.8,False,False,False,True,False
8026,diploma,1.29,43.2,0,9.1,0,2,1,35.7,True,False,False,False,False
8027,bca,7.45,69.8,0,8.8,0,2,1,90.0,False,False,True,False,False
8028,b.sc,6.88,53.6,0,7.4,1,1,1,90.7,False,False,True,False,False
8029,b.sc,4.99,74.0,0,5.3,0,2,1,56.5,False,False,False,False,True
8030,bba,7.13,69.5,0,9.7,0,2,2,75.9,False,False,False,True,False
8031,b.tech,7.9,50.0,0,5.7,2,1,1,75.8,False,True,False,False,False
8032,diploma,6.2,91.2,0,6.9,0,1,1,83.7,False,False,False,True,False
8033,diploma,5.01,70.0,0,9.4,2,0,1,61.7,False,False,False,False,True
8034,bca,3.59,99.1,0,8.6,1,0,0,62.5,False,True,False,False,False
8035,diploma,6.51,99.1,0,6.9,0,2,2,77.4,False,False,False,False,True
8036,b.sc,5.64,55.1,0,6.7,0,2,2,54.8,False,True,False,False,False
8037,diploma,3.78,93.0,0,5.7,0,0,1,41.0,False,False,False,False,True
8038,b.sc,4.0,83.2,0,8.8,2,1,1,80.5,True,False,False,False,False
8039,b.tech,1.83,65.9,0,9.7,0,1,1,62.6,True,False,False,False,False
8040,b.sc,6.31,88.9,0,9.2,0,1,2,64.8,False,True,False,False,False
8041,bca,7.03,65.2,1,6.7,2,0,2,77.7,False,False,False,False,True
8042,diploma,0.13,69.5,1,9.8,2,2,2,74.5,False,False,True,False,False
8043,bba,0.9,62.3,0,4.1,0,2,2,28.9,False,True,False,False,False
8044,b.sc,7.91,90.6,0,5.9,0,1,2,96.8,True,False,False,False,False
8045,bba,1.42,94.4,0,8.8,1,1,2,59.4,False,False,False,True,False
8046,ba,5.89,49.1,0,9.8,1,2,2,63.0,False,False,False,True,False
8047,ba,3.85,75.4,0,9.8,0,2,1,68.9,False,False,True,False,False
8048,b.com,4.17,47.0,0,7.1,0,0,2,38.9,True,False,False,False,False
8049,b.tech,0.87,93.1,0,9.7,1,1,1,51.8,False,False,False,False,True
8050,b.com,1.1,53.2,0,7.6,1,2,2,70.1,True,False,False,False,False
8051,diploma,4.62,42.2,0,8.4,1,1,0,82.5,False,False,True,False,False
8052,b.com,3.02,84.7,0,7.3,2,1,1,49.0,False,False,False,False,True
8053,b.tech,6.38,80.0,0,5.7,0,2,2,66.3,False,False,True,False,False
8054,b.com,7.78,64.7,0,5.1,0,0,1,82.4,False,False,True,False,False
8055,ba,6.5,77.1,1,7.9,2,2,2,96.4,True,False,False,False,False
8056,bba,3.25,86.3,0,9.2,1,2,0,76.6,False,True,False,False,False
8057,bba,3.86,50.2,1,7.7,2,2,2,74.5,True,False,False,False,False
8058,b.com,1.25,58.3,0,7.5,1,1,1,42.2,True,False,False,False,False
8059,b.sc,5.57,69.1,1,6.6,1,0,1,77.8,False,False,False,False,True
8060,ba,3.58,78.0,1,6.2,2,2,2,56.2,False,False,True,False,False
8061,b.tech,6.86,76.8,1,9.6,1,1,1,80.5,False,False,False,True,False
8062,ba,5.22,69.6,0,4.4,1,1,2,62.5,False,True,False,False,False
8063,ba,1.36,79.7,1,7.4,1,0,1,33.5,False,False,False,False,True
8064,b.com,3.29,41.3,0,4.9,1,1,1,37.3,False,False,False,False,True
8065,bba,5.42,59.4,0,7.5,1,1,2,76.7,True,False,False,False,False
8066,bca,6.86,74.3,0,6.1,2,1,2,83.5,False,False,False,False,True
8067,b.sc,2.81,58.4,0,4.6,0,1,1,48.1,False,False,False,True,False
8068,ba,5.36,96.5,0,4.4,2,2,1,100.0,False,False,False,True,False
8069,ba,1.39,97.8,0,8.8,0,0,2,50.3,False,True,False,False,False
8070,ba,7.24,62.3,0,4.3,2,0,0,81.0,True,False,False,False,False
8071,b.com,4.6,53.9,0,9.8,2,0,1,60.6,False,False,False,False,True
8072,b.sc,6.15,53.5,0,5.9,0,1,2,55.9,True,False,False,False,False
8073,b.sc,3.17,66.6,0,9.9,2,1,0,78.6,True,False,False,False,False
8074,b.tech,7.52,97.5,0,6.4,2,1,2,93.6,False,False,True,False,False
8075,b.tech,5.76,54.2,0,8.8,0,2,0,82.0,False,False,False,True,False
8076,bca,1.23,59.9,0,5.0,1,2,2,37.5,False,False,True,False,False
8077,b.tech,4.4,73.6,0,5.2,2,1,2,71.7,False,False,True,False,False
8078,bca,2.17,74.2,0,7.7,2,2,2,71.1,False,False,False,False,True
8079,diploma,6.67,79.8,0,9.7,2,0,2,86.0,False,False,False,True,False
8080,b.sc,6.26,83.7,0,9.4,2,0,2,96.2,True,False,False,False,False
8081,ba,3.96,87.5,0,8.6,0,2,2,74.7,False,False,False,True,False
8082,b.com,2.42,69.5,0,8.8,0,1,2,41.7,False,False,False,True,False
8083,b.com,6.82,44.3,1,9.9,2,0,2,100.0,True,False,False,False,False
8084,b.com,6.8,80.6,0,8.6,2,1,0,69.6,False,False,False,False,True
8085,b.com,4.04,75.6,0,6.3,0,1,1,63.9,True,False,False,False,False
8086,bba,5.74,52.8,0,6.0,0,0,2,53.6,False,True,False,False,False
8087,b.com,2.28,91.2,0,7.0,0,1,2,62.4,False,False,False,True,False
8088,b.sc,2.79,84.5,0,9.6,1,0,2,54.1,False,False,False,False,True
8089,b.com,7.55,65.3,0,4.1,1,1,1,62.8,False,True,False,False,False
8090,diploma,5.89,98.1,0,9.5,0,1,0,89.4,True,False,False,False,False
8091,diploma,0.58,80.6,1,9.6,0,2,0,50.6,False,False,False,True,False
8092,b.tech,3.66,95.8,1,4.7,2,0,2,57.6,False,False,False,True,False
8093,bba,3.17,83.7,0,4.2,0,1,1,43.0,False,True,False,False,False
8094,diploma,1.85,82.6,0,7.7,1,0,2,47.6,False,False,False,True,False
8095,b.sc,7.91,53.1,0,4.4,0,1,0,55.3,False,False,False,False,True
8096,b.tech,1.09,65.1,0,8.4,2,1,0,50.8,False,False,False,False,True
8097,b.sc,2.51,78.2,0,6.2,0,0,1,50.0,True,False,False,False,False
8098,b.com,6.79,89.7,0,5.8,2,2,1,86.6,False,True,False,False,False
8099,diploma,1.06,94.7,0,5.5,1,1,1,68.9,True,False,False,False,False
8100,b.sc,3.01,44.9,0,9.0,2,0,0,57.0,False,False,False,True,False
8101,b.com,5.07,82.9,0,9.6,0,2,0,66.3,False,False,True,False,False
8102,b.sc,2.7,56.0,1,4.6,2,2,2,50.8,False,True,False,False,False
8103,b.com,3.27,82.6,1,4.8,1,2,1,59.4,False,True,False,False,False
8104,diploma,4.4,59.0,0,8.4,2,0,1,75.4,False,False,True,False,False
8105,b.tech,7.62,74.3,0,9.5,0,1,2,86.2,False,False,True,False,False
8106,ba,6.97,71.6,1,9.6,1,2,2,96.7,True,False,False,False,False
8107,bba,0.9,92.3,1,9.3,2,2,0,62.2,False,True,False,False,False
8108,b.tech,4.56,79.2,0,6.4,1,0,1,66.3,False,False,False,False,True
8109,b.tech,5.23,54.6,0,4.1,0,0,2,33.5,False,True,False,False,False
8110,diploma,2.61,77.7,0,4.1,1,2,2,75.0,True,False,False,False,False
8111,b.sc,2.11,78.4,0,4.1,0,2,2,47.9,False,False,False,True,False
8112,b.sc,4.78,61.9,0,7.0,0,0,1,44.4,False,False,True,False,False
8113,b.com,3.32,55.8,0,5.7,1,1,1,43.7,True,False,False,False,False
8114,b.tech,7.24,94.6,0,9.9,2,2,0,100.0,False,False,False,True,False
8115,b.sc,1.31,49.2,0,7.9,0,1,2,39.5,True,False,False,False,False
8116,b.tech,0.33,48.5,0,8.9,0,1,1,25.4,False,False,False,True,False
8117,ba,7.2,75.3,1,9.4,1,2,1,89.0,False,False,False,False,True
8118,ba,7.17,58.5,0,6.3,0,0,2,73.7,False,True,False,False,False
8119,b.sc,3.33,70.3,0,4.7,0,2,2,53.4,True,False,False,False,False
8120,diploma,6.03,56.1,0,4.2,2,0,2,47.3,False,False,True,False,False
8121,b.com,6.77,62.1,0,8.8,1,2,0,80.0,False,False,False,False,True
8122,b.tech,2.04,64.5,0,4.2,1,0,1,37.5,False,False,False,False,True
8123,b.tech,5.24,73.7,0,7.4,0,0,0,65.8,False,False,True,False,False
8124,bca,5.9,44.7,1,7.1,2,1,1,62.8,False,True,False,False,False
8125,ba,2.86,65.9,0,7.0,2,1,1,66.5,True,False,False,False,False
8126,b.sc,7.57,81.2,0,9.8,1,0,1,100.0,True,False,False,False,False
8127,b.sc,7.74,82.6,0,4.6,2,0,1,88.3,True,False,False,False,False
8128,b.sc,3.89,56.3,1,7.7,1,2,1,55.5,False,True,False,False,False
8129,b.com,0.61,72.6,0,5.1,1,1,2,38.8,False,False,False,True,False
8130,bba,7.35,63.1,0,4.7,0,1,0,83.6,False,False,True,False,False
8131,bba,4.18,42.2,1,7.7,0,1,2,43.2,False,False,True,False,False
8132,bca,1.11,65.9,0,6.6,2,1,0,47.9,False,False,False,True,False
8133,b.tech,5.86,80.4,0,4.4,2,0,0,59.5,False,False,False,False,True
8134,ba,5.5,96.7,0,7.5,1,1,0,92.0,False,True,False,False,False
8135,bca,1.12,46.7,0,9.8,1,0,0,23.5,False,False,False,True,False
8136,b.sc,2.2,65.6,0,4.1,0,2,1,42.0,True,False,False,False,False
8137,bba,6.91,96.5,0,5.8,0,1,1,72.8,False,False,False,True,False
8138,b.tech,7.76,68.2,0,8.1,2,1,0,88.1,False,True,False,False,False
8139,diploma,3.24,93.6,0,9.0,2,2,0,69.7,True,False,False,False,False
8140,bca,1.08,80.9,0,7.4,0,1,2,55.3,False,True,False,False,False
8141,bba,2.82,92.0,1,6.2,1,0,1,54.3,False,False,False,True,False
8142,bba,4.06,85.5,0,4.9,0,2,2,57.3,False,False,False,True,False
8143,bba,2.4,44.3,0,5.0,2,2,1,49.5,False,True,False,False,False
8144,b.com,4.89,85.8,1,9.7,2,1,1,87.2,False,True,False,False,False
8145,diploma,0.08,47.7,0,4.1,2,2,0,26.5,False,True,False,False,False
8146,b.sc,6.53,84.9,0,8.0,0,0,0,94.2,True,False,False,False,False
8147,bca,6.76,65.1,0,7.4,0,2,1,72.4,False,False,False,False,True
8148,bca,6.27,81.1,0,8.6,0,0,2,70.2,True,False,False,False,False
8149,bca,2.43,43.6,0,4.8,0,0,0,19.599,False,False,False,False,True
8150,b.tech,5.06,46.8,0,7.7,0,0,2,48.1,False,False,True,False,False
8151,ba,2.92,46.4,0,7.7,0,2,2,37.8,True,False,False,False,False
8152,bba,3.11,62.5,0,9.0,0,2,0,40.8,False,True,False,False,False
8153,bba,5.67,50.2,1,9.9,0,2,2,60.9,False,False,True,False,False
8154,bba,6.75,40.6,0,8.1,0,0,2,72.1,False,False,False,False,True
8155,bba,6.65,92.7,1,7.9,2,1,1,100.0,True,False,False,False,False
8156,b.sc,1.85,85.1,0,5.1,0,0,1,45.3,False,False,True,False,False
8157,bca,5.26,74.1,0,6.8,2,0,2,72.1,True,False,False,False,False
8158,ba,2.14,83.5,0,8.5,2,0,1,73.9,True,False,False,False,False
8159,diploma,5.03,58.1,0,9.7,1,2,0,73.1,False,False,False,True,False
8160,ba,2.94,82.3,0,5.2,1,1,2,57.6,False,False,False,False,True
8161,ba,6.32,71.2,0,4.3,2,1,1,76.7,False,False,False,False,True
8162,bba,7.5,45.3,0,8.6,0,1,1,83.8,False,False,True,False,False
8163,diploma,2.32,79.9,0,4.9,1,0,2,39.9,False,False,False,False,True
8164,diploma,6.95,99.4,0,7.9,2,0,1,90.8,False,False,False,False,True
8165,bba,5.92,55.4,0,5.5,0,2,1,66.7,False,False,False,False,True
8166,ba,4.53,40.6,0,9.7,1,1,1,47.5,False,False,False,True,False
8167,b.tech,4.2,85.0,0,8.9,0,1,0,79.9,False,True,False,False,False
8168,b.tech,2.55,56.7,0,7.6,1,2,1,52.7,True,False,False,False,False
8169,bca,1.63,64.3,0,4.7,0,0,1,30.1,False,True,False,False,False
8170,b.com,0.67,40.6,1,7.5,0,1,0,30.7,False,False,True,False,False
8171,ba,5.7,43.9,1,4.3,0,0,2,47.6,False,True,False,False,False
8172,bba,1.78,82.5,1,4.5,1,0,1,36.1,False,False,True,False,False
8173,b.sc,3.96,97.8,0,8.2,1,1,1,74.1,False,False,False,False,True
8174,b.com,7.12,75.4,0,4.9,1,2,0,68.5,False,False,False,False,True
8175,b.tech,5.37,90.5,0,4.5,2,0,0,77.9,False,False,False,False,True
8176,bca,1.35,52.3,0,6.7,1,1,2,54.4,False,False,False,False,True
8177,ba,5.88,44.1,0,9.9,0,1,0,68.4,False,True,False,False,False
8178,b.sc,1.72,60.8,0,8.5,2,2,0,50.2,False,False,False,True,False
8179,bba,6.24,52.5,0,7.0,2,2,1,92.3,False,True,False,False,False
8180,b.sc,0.62,77.0,0,5.0,2,2,1,36.4,False,False,False,True,False
8181,bca,1.13,97.4,0,5.4,1,1,2,44.5,False,False,False,True,False
8182,b.sc,7.47,53.9,0,8.8,2,1,1,91.1,False,False,False,False,True
8183,b.sc,2.24,94.1,0,4.4,1,1,2,56.5,False,False,False,True,False
8184,diploma,1.21,72.2,0,7.4,0,1,1,46.8,False,True,False,False,False
